T,X,V,A,P1,P2,DP1,DP2,U
6.593704777054676e+00,	5.000000000000000e+00,	9.081433783075639e-01,	-8.437177799421508e-14,	7.744166704101549e+05,	1.765965707397859e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.594704777066362e+00,	5.000000000000000e+00,	9.081433783075638e-01,	-6.754358046056897e-14,	7.744166701953643e+05,	1.765965706906909e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.595704677078047e+00,	5.000000000000000e+00,	9.081433783075638e-01,	-5.088546904855566e-14,	7.744166699805951e+05,	1.765965706416008e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.596704577089731e+00,	5.000000000000000e+00,	9.081433783075638e-01,	-3.439395853523455e-14,	7.744166697658258e+05,	1.765965705925107e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.597704577101418e+00,	5.000000000000000e+00,	9.081433783075636e-01,	-1.806391293632996e-14,	7.744166695510353e+05,	1.765965705434157e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.598704477113102e+00,	5.000000000000000e+00,	9.081433783075636e-01,	-1.898089026447849e-15,	7.744166693362661e+05,	1.765965704943256e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.599704377124787e+00,	5.000000000000000e+00,	9.081433783075636e-01,	1.410603227039692e-14,	7.744166691214970e+05,	1.765965704452355e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.600704277136472e+00,	5.000000000000000e+00,	9.081433783075638e-01,	2.995178540528032e-14,	7.744166689067278e+05,	1.765965703961454e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.601704277148158e+00,	5.000000000000000e+00,	9.081433783075638e-01,	4.564244363114791e-14,	7.744166686919371e+05,	1.765965703470504e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.602704177159843e+00,	5.000000000000000e+00,	9.081433783075638e-01,	6.117444729203885e-14,	7.744166684771680e+05,	1.765965702979603e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.603704077171528e+00,	5.000000000000000e+00,	9.081433783075639e-01,	7.655105259436062e-14,	7.744166682623988e+05,	1.765965702488702e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.604703977183213e+00,	5.000000000000000e+00,	9.081433783075640e-01,	9.177553300281701e-14,	7.744166680476296e+05,	1.765965701997801e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.605703977194899e+00,	5.000000000000000e+00,	9.081433783075641e-01,	1.024656144869892e-13,	7.744166678328390e+05,	1.765965701506851e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.606703877206584e+00,	5.000000000000000e+00,	9.081433783075642e-01,	1.063275215554380e-13,	7.744166676180698e+05,	1.765965701015950e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.607703777218269e+00,	5.000000000000000e+00,	9.081433783075643e-01,	1.101510060447290e-13,	7.744166674033006e+05,	1.765965700525049e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.608703777229955e+00,	5.000000000000000e+00,	9.081433783075644e-01,	1.139371996967590e-13,	7.744166671885099e+05,	1.765965700034099e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.609703677241640e+00,	5.000000000000000e+00,	9.081433783075645e-01,	1.089457436999604e-13,	7.744166669737408e+05,	1.765965699543198e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.610703577253325e+00,	5.000000000000000e+00,	9.081433783075645e-01,	1.030262094788440e-13,	7.744166667589716e+05,	1.765965699052297e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.611703477265010e+00,	5.000000000000000e+00,	9.081433783075646e-01,	9.716642919699168e-14,	7.744166665442025e+05,	1.765965698561396e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.612703477276696e+00,	5.000000000000000e+00,	9.081433783075648e-01,	9.136399113984431e-14,	7.744166663294118e+05,	1.765965698070446e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.613703377288381e+00,	5.000000000000000e+00,	9.081433783075649e-01,	8.562023838401892e-14,	7.744166661146426e+05,	1.765965697579545e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.614703277300066e+00,	5.000000000000000e+00,	9.081433783075650e-01,	7.993363282356240e-14,	7.744166658998735e+05,	1.765965697088644e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.615703277311752e+00,	5.000000000000000e+00,	9.081433783075650e-01,	7.430266345757598e-14,	7.744166656850828e+05,	1.765965696597694e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.616703177323437e+00,	5.000000000000000e+00,	9.081433783075651e-01,	6.872865568086388e-14,	7.744166654703136e+05,	1.765965696106793e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.617703077335122e+00,	5.000000000000000e+00,	9.081433783075652e-01,	6.321010696285677e-14,	7.744166652555445e+05,	1.765965695615892e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.618702977346807e+00,	5.000000000000000e+00,	9.081433783075652e-01,	5.774646419104011e-14,	7.744166650407753e+05,	1.765965695124991e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.619702977358493e+00,	5.000000000000000e+00,	9.081433783075653e-01,	5.233626231605250e-14,	7.744166648259846e+05,	1.765965694634041e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.620702877370178e+00,	5.000000000000000e+00,	9.081433783075653e-01,	4.698080386280858e-14,	7.744166646112155e+05,	1.765965694143140e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.621702777381863e+00,	5.000000000000000e+00,	9.081433783075654e-01,	4.167862844062817e-14,	7.744166643964463e+05,	1.765965693652239e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.622702677393548e+00,	5.000000000000000e+00,	9.081433783075654e-01,	3.642833833926917e-14,	7.744166641816772e+05,	1.765965693161338e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.623702677405234e+00,	5.000000000000000e+00,	9.081433783075654e-01,	3.123111411090183e-14,	7.744166639668865e+05,	1.765965692670388e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.624702577416919e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.608563470176577e-14,	7.744166637521173e+05,	1.765965692179487e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.625702477428604e+00,	5.000000000000000e+00,	9.081433783075655e-01,	2.099134943456618e-14,	7.744166635373482e+05,	1.765965691688586e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.626702477440290e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.594773389002957e-14,	7.744166633225575e+05,	1.765965691197636e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.627702377451975e+00,	5.000000000000000e+00,	9.081433783075655e-01,	1.095345081489048e-14,	7.744166631077883e+05,	1.765965690706735e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.628702277463660e+00,	5.000000000000000e+00,	9.081433783075655e-01,	4.239968895390091e-15,	7.744166628930192e+05,	1.765965690215834e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.629702177475345e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-8.265542740401805e-15,	7.744166626782500e+05,	1.765965689724933e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.630702177487031e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.301891206940812e-14,	7.744166624634593e+05,	1.765965689233983e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.631702077498716e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-1.772413731624192e-14,	7.744166622486901e+05,	1.765965688743082e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.632701977510401e+00,	5.000000000000000e+00,	9.081433783075655e-01,	-2.238341589612663e-14,	7.744166620339210e+05,	1.765965688252181e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.633701877522086e+00,	5.000000000000000e+00,	9.081433783075654e-01,	-2.699461127433190e-14,	7.744166618191518e+05,	1.765965687761280e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.634701877533772e+00,	5.000000000000000e+00,	9.081433783075654e-01,	-3.156162287290955e-14,	7.744166616043611e+05,	1.765965687270330e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.635701777545457e+00,	5.000000000000000e+00,	9.081433783075654e-01,	-3.608236296740282e-14,	7.744166613895920e+05,	1.765965686779429e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.636701677557141e+00,	5.000000000000000e+00,	9.081433783075653e-01,	-4.055899170358546e-14,	7.744166611748228e+05,	1.765965686288528e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.637701677568828e+00,	5.000000000000000e+00,	9.081433783075653e-01,	-4.499017733390615e-14,	7.744166609600321e+05,	1.765965685797578e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.638701577580512e+00,	5.000000000000000e+00,	9.081433783075653e-01,	-4.937731523926636e-14,	7.744166607452630e+05,	1.765965685306677e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.639701477592197e+00,	5.000000000000000e+00,	9.081433783075652e-01,	-5.372080352515130e-14,	7.744166605304938e+05,	1.765965684815776e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.640701377603882e+00,	5.000000000000000e+00,	9.081433783075652e-01,	-5.802194365768444e-14,	7.744166603157247e+05,	1.765965684324875e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.641701377615568e+00,	5.000000000000000e+00,	9.081433783075651e-01,	-6.227936863156802e-14,	7.744166601009340e+05,	1.765965683833925e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.642701277627253e+00,	5.000000000000000e+00,	9.081433783075651e-01,	-6.649449299182396e-14,	7.744166598861648e+05,	1.765965683343024e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.643701177638938e+00,	5.000000000000000e+00,	9.081433783075650e-01,	-7.066767895091633e-14,	7.744166596713957e+05,	1.765965682852123e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.644701077650623e+00,	5.000000000000000e+00,	9.081433783075649e-01,	-7.479934441372547e-14,	7.744166594566265e+05,	1.765965682361222e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.645701077662309e+00,	5.000000000000000e+00,	9.081433783075649e-01,	-7.889155709355476e-14,	7.744166592418358e+05,	1.765965681870272e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.646700977673994e+00,	5.000000000000000e+00,	9.081433783075648e-01,	-8.294054515269007e-14,	7.744166590270667e+05,	1.765965681379371e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.647700877685679e+00,	5.000000000000000e+00,	9.081433783075646e-01,	-8.695010520455923e-14,	7.744166588122975e+05,	1.765965680888470e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.648700877697365e+00,	5.000000000000000e+00,	9.081433783075645e-01,	-9.092054969844066e-14,	7.744166585975068e+05,	1.765965680397520e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.649700777709050e+00,	5.000000000000000e+00,	9.081433783075645e-01,	-9.485071777568015e-14,	7.744166583827377e+05,	1.765965679906619e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.650700677720735e+00,	5.000000000000000e+00,	9.081433783075644e-01,	-9.874178204751405e-14,	7.744166581679685e+05,	1.765965679415718e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.651700577732420e+00,	5.000000000000000e+00,	9.081433783075643e-01,	-9.300855791122303e-14,	7.744166579531993e+05,	1.765965678924817e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.652700577744106e+00,	5.000000000000000e+00,	9.081433783075642e-01,	-8.720088804919782e-14,	7.744166577384087e+05,	1.765965678433867e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.653700477755791e+00,	5.000000000000000e+00,	9.081433783075641e-01,	-8.145195176937259e-14,	7.744166575236395e+05,	1.765965677942966e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.654700377767476e+00,	5.000000000000000e+00,	9.081433783075640e-01,	-7.576021424804690e-14,	7.744166573088703e+05,	1.765965677452065e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.655700377779162e+00,	5.000000000000000e+00,	9.081433783075640e-01,	-6.325937865764032e-14,	7.744166570940797e+05,	1.765965676961115e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.656700277790847e+00,	5.000000000000000e+00,	9.081433783075639e-01,	-4.664390201375234e-14,	7.744166568793105e+05,	1.765965676470214e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.657700177802532e+00,	5.000000000000000e+00,	9.081433783075639e-01,	-3.019373496682847e-14,	7.744166566645413e+05,	1.765965675979313e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.658700077814217e+00,	5.000000000000000e+00,	9.081433783075639e-01,	-1.390723289652250e-14,	7.744166564497722e+05,	1.765965675488412e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.659700077825903e+00,	5.000000000000000e+00,	9.081433783075639e-01,	2.218965965054105e-15,	7.744166562349816e+05,	1.765965674997462e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.660699977837588e+00,	5.000000000000000e+00,	9.081433783075639e-01,	1.818299083975822e-14,	7.744166560202123e+05,	1.765965674506561e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.661699877849273e+00,	5.000000000000000e+00,	9.081433783075639e-01,	3.398818814300621e-14,	7.744166558054432e+05,	1.765965674015660e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.662699777860958e+00,	5.000000000000000e+00,	9.081433783075639e-01,	4.963613642657439e-14,	7.744166555906740e+05,	1.765965673524759e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.663699777872644e+00,	5.000000000000000e+00,	9.081433783075640e-01,	6.512920410046242e-14,	7.744166553758834e+05,	1.765965673033809e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.664699677884329e+00,	5.000000000000000e+00,	9.081433783075641e-01,	7.388617100466394e-14,	7.744166551611142e+05,	1.765965672542908e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.665699577896014e+00,	5.000000000000000e+00,	9.081433783075641e-01,	7.803241824553918e-14,	7.744166549463450e+05,	1.765965672052007e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.666699577907700e+00,	5.000000000000000e+00,	9.081433783075642e-01,	8.213819689917258e-14,	7.744166547315544e+05,	1.765965671561057e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.667699477919385e+00,	5.000000000000000e+00,	9.081433783075643e-01,	8.620321113930729e-14,	7.744166545167853e+05,	1.765965671070156e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.668699377931070e+00,	5.000000000000000e+00,	9.081433783075644e-01,	9.022692140595593e-14,	7.744166543020160e+05,	1.765965670579255e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.669699277942755e+00,	5.000000000000000e+00,	9.081433783075644e-01,	8.501071993380094e-14,	7.744166540872469e+05,	1.765965670088354e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.670699277954441e+00,	5.000000000000000e+00,	9.081433783075645e-01,	7.932923394635675e-14,	7.744166538724563e+05,	1.765965669597404e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.671699177966126e+00,	5.000000000000000e+00,	9.081433783075646e-01,	7.370521776795523e-14,	7.744166536576871e+05,	1.765965669106503e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.672699077977811e+00,	5.000000000000000e+00,	9.081433783075646e-01,	6.813715690368667e-14,	7.744166534429179e+05,	1.765965668615602e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.673698977989496e+00,	5.000000000000000e+00,	9.081433783075648e-01,	6.262449495878387e-14,	7.744166532281487e+05,	1.765965668124701e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.674698978001182e+00,	5.000000000000000e+00,	9.081433783075649e-01,	5.716575619009445e-14,	7.744166530133581e+05,	1.765965667633751e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.675698878012867e+00,	5.000000000000000e+00,	9.081433783075649e-01,	5.176224894588459e-14,	7.744166527985890e+05,	1.765965667142850e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.676698778024551e+00,	5.000000000000000e+00,	9.081433783075649e-01,	4.641163530934073e-14,	7.744166525838197e+05,	1.765965666651949e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.677698778036238e+00,	5.000000000000000e+00,	9.081433783075650e-01,	4.111507560972149e-14,	7.744166523690291e+05,	1.765965666160999e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.678698678047922e+00,	5.000000000000000e+00,	9.081433783075650e-01,	3.587126012233219e-14,	7.744166521542600e+05,	1.765965665670098e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.679698578059607e+00,	5.000000000000000e+00,	9.081433783075651e-01,	3.067961593526312e-14,	7.744166519394908e+05,	1.765965665179197e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.680698478071292e+00,	5.000000000000000e+00,	9.081433783075651e-01,	2.553875931431582e-14,	7.744166517247215e+05,	1.765965664688296e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
6.681698478082978e+00,	5.000000000000000e+00,	9.081433783075651e-01,	2.044988838759420e-14,	7.744166515099310e+05,	1.765965664197346e+06,	0.000000000000000e+00,	0.000000000000000e+00,	1.000000000000000e+00
