T,V,X,P1,P2,A,F,F1,F2,Q1,Q2,QI,QS,Y,U,DT
3.709988000096384e-01,	9.304756881915260e-01,	2.222574764807439e+00,	1.398837688095303e+06,	3.192638445323905e+06,	1.041916194304044e+00,	1.034667307621930e+01,	7.031325020597586e+03,	7.020978347521367e+03,	4.407638139792797e-03,	-2.685301460644894e-03,	4.407638139792797e-03,	-2.685301460644894e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.719988000096671e-01,	9.312997892780484e-01,	2.223505694391911e+00,	1.395031673265230e+06,	3.184161936746163e+06,	5.433734832426786e-01,	9.856371376023162e+00,	7.012193903720191e+03,	7.002337532344168e+03,	4.408613222004592e-03,	-2.681734180241657e-03,	4.408613222004592e-03,	-2.681734180241657e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.729988000096959e-01,	9.314791748744373e-01,	2.224437146394032e+00,	1.391202707833808e+06,	3.175747954911461e+06,	-2.015878600053647e-01,	9.113203888739008e+00,	6.992947424539593e+03,	6.983834220650854e+03,	4.409593966475528e-03,	-2.678188514709167e-03,	4.409593966475528e-03,	-2.678188514709167e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.739988000097246e-01,	9.309157025294607e-01,	2.225368401620245e+00,	1.387401506448942e+06,	3.167375201851590e+06,	-8.902301139560755e-01,	8.418926911338531e+00,	6.973840502676395e+03,	6.965421575765056e+03,	4.410567383797938e-03,	-2.674655557221565e-03,	4.410567383797938e-03,	-2.674655557221565e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.749988000097534e-01,	9.298110613307585e-01,	2.226298794904734e+00,	1.383674785711889e+06,	3.159024079809302e+06,	-1.246649205610197e+00,	8.051461407697388e+00,	6.955107961377124e+03,	6.947056499969427e+03,	4.411521519488654e-03,	-2.671127072376155e-03,	4.411521519488654e-03,	-2.671127072376155e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.759988000097821e-01,	9.285815798335849e-01,	2.227227981614402e+00,	1.380046520731197e+06,	3.150684467290779e+06,	-1.132238056025331e+00,	8.153577742310517e+00,	6.936870312679768e+03,	6.928716734937458e+03,	4.412450249775653e-03,	-2.667598792944221e-03,	4.412450249775653e-03,	-2.667598792944221e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.769988000098109e-01,	9.276879966132308e-01,	2.228156071684276e+00,	1.376508599253320e+06,	3.142359580389386e+06,	-5.994532425654118e-01,	8.677426723566896e+00,	6.919086779951125e+03,	6.910409353227558e+03,	4.413355666554517e-03,	-2.664072083092383e-03,	4.413355666554517e-03,	-2.664072083092383e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.779987000098396e-01,	9.274497500065103e-01,	2.229083486440663e+00,	1.373024843186518e+06,	3.134065249919682e+06,	1.318461525233730e-01,	9.406343652588475e+00,	6.901575512270372e+03,	6.892169168617784e+03,	4.414247039976075e-03,	-2.660553668864897e-03,	4.414247039976075e-03,	-2.660553668864897e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.789987000098684e-01,	9.279186120380716e-01,	2.230011117463710e+00,	1.369544657008656e+06,	3.125820342206467e+06,	7.653323663741798e-01,	1.004451848675490e+01,	6.884082188808332e+03,	6.874037670321577e+03,	4.415137320302640e-03,	-2.657051602077812e-03,	4.415137320302640e-03,	-2.657051602077812e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.799987000098972e-01,	9.288617462893413e-01,	2.230939483939784e+00,	1.366025308086092e+06,	3.117643344271807e+06,	1.047881038560703e+00,	1.033649850145412e+01,	6.866392011923599e+03,	6.856055513422145e+03,	4.416037436484446e-03,	-2.653573815397280e-03,	4.416037436484446e-03,	-2.653573815397280e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.809987000099259e-01,	9.298590281740154e-01,	2.231868859187337e+00,	1.362447710243781e+06,	3.109541914950810e+06,	8.709131793328098e-01,	1.016950346107296e+01,	6.848409044037935e+03,	6.838239540576862e+03,	4.416952262523303e-03,	-2.650123668197802e-03,	4.416952262523303e-03,	-2.650123668197802e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.819987000099547e-01,	9.304744538078029e-01,	2.232799072844932e+00,	1.358824073025831e+06,	3.101510705092624e+06,	3.119240857367735e-01,	9.616668623814803e+00,	6.830194657012921e+03,	6.820577988389106e+03,	4.417878668162802e-03,	-2.646698986100249e-03,	4.417878668162802e-03,	-2.646698986100249e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.829987000099834e-01,	9.304314786447314e-01,	2.233729585492532e+00,	1.355192529322303e+06,	3.093533613235978e+06,	-3.992350267890217e-01,	8.905079759658292e+00,	6.811940527657300e+03,	6.803035447897641e+03,	4.418806900287410e-03,	-2.643292988784634e-03,	4.418806900287410e-03,	-2.643292988784634e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.839987000100122e-01,	9.297218689223893e-01,	2.234659710462487e+00,	1.351601426963683e+06,	3.085590328861261e+06,	-9.747939582057477e-01,	8.322424731018145e+00,	6.793889678669904e+03,	6.785567253938886e+03,	4.419724603794585e-03,	-2.639897059807045e-03,	4.419724603794585e-03,	-2.639897059807045e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.849987000100409e-01,	9.286052781529134e-01,	2.235588891705262e+00,	1.348089737765402e+06,	3.077664475564403e+06,	-1.185441944127843e+00,	8.100610837401291e+00,	6.776238003758242e+03,	6.768137392920840e+03,	4.420621829089601e-03,	-2.636504223290013e-03,	4.420621829089601e-03,	-2.636504223290013e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.859986000100697e-01,	9.275013404292692e-01,	2.236516832584553e+00,	1.344671843466453e+06,	3.069750852119107e+06,	-9.516467281083152e-01,	8.323366676184378e+00,	6.759057793426133e+03,	6.750734426749948e+03,	4.421494915250851e-03,	-2.633112260386246e-03,	4.421494915250851e-03,	-2.633112260386246e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.869986000100984e-01,	9.268185270939165e-01,	2.237443943984366e+00,	1.341330856323354e+06,	3.061854457413407e+06,	-3.733732081508325e-01,	8.894812062788333e+00,	6.742264160617488e+03,	6.733369348554699e+03,	4.422348189219605e-03,	-2.629723321259779e-03,	4.422348189219605e-03,	-2.629723321259779e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.879986000101272e-01,	9.267908997956137e-01,	2.238370691145673e+00,	1.338027565281644e+06,	3.053992350622861e+06,	3.124266603612433e-01,	9.580335658317381e+00,	6.725660009078279e+03,	6.716079673419962e+03,	4.423191673934720e-03,	-2.626344753148314e-03,	4.423191673934720e-03,	-2.626344753148314e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.889986000101560e-01,	9.273861040528505e-01,	2.239297736308833e+00,	1.334715238075530e+06,	3.046183745569042e+06,	8.289210384292112e-01,	1.010278207895772e+01,	6.709010436823424e+03,	6.698907654744467e+03,	4.424037304526430e-03,	-2.622984868753295e-03,	4.424037304526430e-03,	-2.622984868753295e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.899986000101847e-01,	9.283221844439918e-01,	2.240225578528829e+00,	1.331358801244769e+06,	3.038442974261883e+06,	9.711133082211241e-01,	1.025433515266104e+01,	6.692139145415542e+03,	6.681884810262881e+03,	4.424894031369341e-03,	-2.619649918550201e-03,	4.424894031369341e-03,	-2.619649918550201e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.909986000102135e-01,	9.291842730367269e-01,	2.241154355595570e+00,	1.327948728942423e+06,	3.030773727549485e+06,	6.871534220092972e-01,	9.978996152376567e+00,	6.674998252726142e+03,	6.665019256573765e+03,	4.425764278768781e-03,	-2.616341591036760e-03,	4.425764278768781e-03,	-2.616341591036760e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.919986000102422e-01,	9.295930190296927e-01,	2.242083793769911e+00,	1.324504479759585e+06,	3.023167648810588e+06,	9.702160245029923e-02,	9.392951792747226e+00,	6.657685568300660e+03,	6.648292616507912e+03,	4.426643074412327e-03,	-2.613056375675971e-03,	4.426643074412327e-03,	-2.613056375675971e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.929985000102710e-01,	9.293564655394504e-01,	2.243013230520557e+00,	1.321066590209865e+06,	3.015608539171128e+06,	-5.579806601766109e-01,	8.735583995217894e+00,	6.640404850877392e+03,	6.631669266882174e+03,	4.427520073459054e-03,	-2.609787349977417e-03,	4.427520073459054e-03,	-2.609787349977417e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.939985000102997e-01,	9.285443600226471e-01,	2.243942219200764e+00,	1.317678841593556e+06,	3.008076193177548e+06,	-1.014047914334013e+00,	8.271395685892458e+00,	6.623376169271176e+03,	6.615104773585284e+03,	4.428384111749528e-03,	-2.606525820370336e-03,	4.428384111749528e-03,	-2.606525820370336e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.949985000103285e-01,	9.274566438707588e-01,	2.244870226128928e+00,	1.314372385532295e+06,	3.000558390674328e+06,	-1.090720922768050e+00,	8.183845515939538e+00,	6.606756108608733e+03,	6.598572263092794e+03,	4.429227254006480e-03,	-2.603266513729303e-03,	4.429227254006480e-03,	-2.603266513729303e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.959985000103572e-01,	9.264998087186028e-01,	2.245797176797796e+00,	1.311152154808461e+06,	2.993052931131342e+06,	-7.624305152853008e-01,	8.502567571900727e+00,	6.590569463758308e+03,	6.582066896186408e+03,	4.430048254660432e-03,	-2.600008482591890e-03,	4.430048254660432e-03,	-2.600008482591890e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.969985000103860e-01,	9.260222148397167e-01,	2.246723387798779e+00,	1.307995558281709e+06,	2.985569055135018e+06,	-1.665368598401411e-01,	9.093685288557026e+00,	6.574702679264745e+03,	6.565608993976188e+03,	4.430852884074668e-03,	-2.596755750532214e-03,	4.430852884074668e-03,	-2.596755750532214e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.979985000104148e-01,	9.261750519662103e-01,	2.247649434351469e+00,	1.304861903194300e+06,	2.978123505524235e+06,	4.540846151177060e-01,	9.715835134779809e+00,	6.558951211021120e+03,	6.549235375886340e+03,	4.431651521118693e-03,	-2.593515628126808e-03,	4.431651521118693e-03,	-2.593515628126808e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.989985000104435e-01,	9.268543901757815e-01,	2.248575915852597e+00,	1.301708952138809e+06,	2.970733631463135e+06,	8.500120427860978e-01,	1.011855594454391e+01,	6.543102750664446e+03,	6.532984194719902e+03,	4.432454930664628e-03,	-2.590295726747976e-03,	4.432454930664628e-03,	-2.590295726747976e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
3.999985000104723e-01,	9.277464499278342e-01,	2.249503214981837e+00,	1.298509868455228e+06,	2.963410344957546e+06,	8.654907012000130e-01,	1.014295520047835e+01,	6.527022402430496e+03,	6.516879447230018e+03,	4.433269946547445e-03,	-2.587100885289325e-03,	4.433269946547445e-03,	-2.587100885289325e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.009984000105010e-01,	9.284564269163603e-01,	2.250431254307938e+00,	1.295264069024717e+06,	2.956154481997712e+06,	4.996991199841787e-01,	9.784263389147782e+00,	6.510707235244327e+03,	6.500922971855179e+03,	4.434096710884345e-03,	-2.583931562085277e-03,	4.434096710884345e-03,	-2.583931562085277e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.019984000105298e-01,	9.286683323511963e-01,	2.251359866618881e+00,	1.291995891731006e+06,	2.948953941389490e+06,	-9.525535332329227e-02,	9.191427970188670e+00,	6.494279584650846e+03,	6.485088156680657e+03,	4.434929019547413e-03,	-2.580782555720187e-03,	4.434929019547413e-03,	-2.580782555720187e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.029984000105585e-01,	9.282703175622619e-01,	2.252288384787606e+00,	1.288746125500707e+06,	2.941792391370104e+06,	-6.773113069423466e-01,	8.605391868680272e+00,	6.477944478154460e+03,	6.469339086285780e+03,	4.435756484599894e-03,	-2.577646785256868e-03,	4.435756484599894e-03,	-2.577646785256868e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.039984000105873e-01,	9.273970366163260e-01,	2.253216246626831e+00,	1.285554227022525e+06,	2.934653228127658e+06,	-1.012970647240357e+00,	8.260999718922903e+00,	6.461900246701556e+03,	6.453639246982633e+03,	4.436569064961947e-03,	-2.574517015625963e-03,	4.436569064961947e-03,	-2.574517015625963e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.049984000106160e-01,	9.263720870864189e-01,	2.254143127648362e+00,	1.282442791108525e+06,	2.927526893429176e+06,	-9.708757874499394e-01,	8.292845083414250e+00,	6.446260464203358e+03,	6.437967619119943e+03,	4.437361018273564e-03,	-2.571389070818896e-03,	4.437361018273564e-03,	-2.571389070818896e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.059984000106448e-01,	9.255755069393690e-01,	2.255069068058476e+00,	1.279408687785052e+06,	2.920414544158694e+06,	-5.731041913523036e-01,	8.682650878041386e+00,	6.431009397696519e+03,	6.422326746818478e+03,	4.438133152039107e-03,	-2.568263466218708e-03,	4.438133152039107e-03,	-2.568263466218708e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.069984000106736e-01,	9.252904678784342e-01,	2.255994451620653e+00,	1.276424647435365e+06,	2.913327370459915e+06,	1.583197165806460e-02,	9.268736650442406e+00,	6.416009975138927e+03,	6.406741238488485e+03,	4.438892414524345e-03,	-2.565145136997689e-03,	4.438892414524345e-03,	-2.565145136997689e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.079984000107023e-01,	9.255909813258034e-01,	2.256919846934140e+00,	1.273450511300486e+06,	2.906281896677742e+06,	5.569937200460178e-01,	9.812903533304052e+00,	6.401060336594144e+03,	6.391247433060840e+03,	4.439649027768105e-03,	-2.562041393612326e-03,	4.439649027768105e-03,	-2.562041393612326e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.089983000107311e-01,	9.263150250941459e-01,	2.257845684112942e+00,	1.270449799231068e+06,	2.899293902580621e+06,	8.339305259766601e-01,	1.009708077691812e+01,	6.385977112834255e+03,	6.375880032057336e+03,	4.440412271212743e-03,	-2.558959253197024e-03,	4.440412271212743e-03,	-2.558959253197024e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.099983000107598e-01,	9.271331561312175e-01,	2.258772416152702e+00,	1.267403188268132e+06,	2.892369531866044e+06,	7.392983400101425e-01,	1.001062990132232e+01,	6.370663176075169e+03,	6.360652546173847e+03,	4.441187055036928e-03,	-2.555901508534526e-03,	4.441187055036928e-03,	-2.555901508534526e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.109983000107886e-01,	9.276826195539761e-01,	2.259699859547850e+00,	1.264317541216301e+06,	2.885506496038621e+06,	3.162535929932702e-01,	9.593079788533032e+00,	6.355153022534899e+03,	6.345559942746366e+03,	4.441971628382470e-03,	-2.552867234899464e-03,	4.441971628382470e-03,	-2.552867234899464e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.119983000108173e-01,	9.277136271550142e-01,	2.260627606100664e+00,	1.261221695367029e+06,	2.878692549387469e+06,	-2.608240748003183e-01,	9.016312196749823e+00,	6.339591604248024e+03,	6.330575292051274e+03,	4.442758655689352e-03,	-2.549851092409506e-03,	4.442758655689352e-03,	-2.549851092409506e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.129983000108461e-01,	9.271879602318622e-01,	2.261555098628552e+00,	1.258154848992019e+06,	2.871911164956679e+06,	-7.581758026930761e-01,	8.513703799625546e+00,	6.324175953215416e+03,	6.315662249415791e+03,	4.443538173293403e-03,	-2.546845816993861e-03,	4.443538173293403e-03,	-2.546845816993861e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.139983000108748e-01,	9.262913605615323e-01,	2.262481856669936e+00,	1.255150659249991e+06,	2.865148157652233e+06,	-9.772850291879518e-01,	8.285628576427371e+00,	6.309075248766636e+03,	6.300789620190209e+03,	4.444301632544752e-03,	-2.543845149702610e-03,	4.444301632544752e-03,	-2.543845149702610e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.149983000109036e-01,	9.253558882810589e-01,	2.263407668265887e+00,	1.252223786014697e+06,	2.858397275874190e+06,	-8.340358083415911e-01,	8.419523074468998e+00,	6.294363179463251e+03,	6.285943656388782e+03,	4.445045317126777e-03,	-2.540846328190037e-03,	4.445045317126777e-03,	-2.540846328190037e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.159983000109324e-01,	9.247246570820999e-01,	2.264332671343243e+00,	1.249364246029536e+06,	2.851662532404518e+06,	-3.908651653368285e-01,	8.856381405484171e+00,	6.279989563985079e+03,	6.271133182579595e+03,	4.445771772967059e-03,	-2.537851144681997e-03,	4.445771772967059e-03,	-2.537851144681997e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.169982000109611e-01,	9.246140046330007e-01,	2.265257201125445e+00,	1.246542014568435e+06,	2.844957053348720e+06,	1.702769788224341e-01,	9.416417025152441e+00,	6.265803481600226e+03,	6.256387064575074e+03,	4.446488634337277e-03,	-2.534865460058836e-03,	4.446488634337277e-03,	-2.534865460058836e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.179982000109899e-01,	9.250284805017264e-01,	2.266181984395875e+00,	1.243718313452662e+06,	2.838295215897232e+06,	6.228076533524192e-01,	9.873092458369683e+00,	6.251610011925372e+03,	6.241736919467002e+03,	4.447205753363591e-03,	-2.531895720810228e-03,	4.447205753363591e-03,	-2.531895720810228e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.189982000110186e-01,	9.257620278566140e-01,	2.267107365902202e+00,	1.240862710209892e+06,	2.831690255694224e+06,	7.867104379771597e-01,	1.004433071654330e+01,	6.237256184672454e+03,	6.227211853955911e+03,	4.447930856803937e-03,	-2.528947893694746e-03,	4.447930856803937e-03,	-2.528947893694746e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.199982000110474e-01,	9.264834840923968e-01,	2.268033504307163e+00,	1.237964177448027e+06,	2.825146516212426e+06,	6.003154461731270e-01,	9.865150287097094e+00,	6.222686570123912e+03,	6.212821419836815e+03,	4.448666740172449e-03,	-2.526023997315241e-03,	4.448666740172449e-03,	-2.526023997315241e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.209982000110761e-01,	9.268712093843299e-01,	2.268960220007761e+00,	1.235035495609693e+06,	2.818658425648503e+06,	1.433336216589467e-01,	9.412045715502245e+00,	6.207965409790230e+03,	6.198553364074728e+03,	4.449410154216281e-03,	-2.523121620949745e-03,	4.449410154216281e-03,	-2.523121620949745e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.219982000111049e-01,	9.267419782115265e-01,	2.269887071953649e+00,	1.232107764549318e+06,	2.812212802933291e+06,	-3.970911801816861e-01,	8.870328601933579e+00,	6.193249028587757e+03,	6.184378699985823e+03,	4.450153202785957e-03,	-2.520234932398082e-03,	4.450153202785957e-03,	-2.520234932398082e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.229982000111336e-01,	9.261225501171554e-01,	2.270813538273035e+00,	1.229217643777054e+06,	2.805794184392659e+06,	-8.029493670053274e-01,	8.458276134166226e+00,	6.178721697310144e+03,	6.170263421175978e+03,	4.450886584320109e-03,	-2.517357048304081e-03,	4.450886584320109e-03,	-2.517357048304081e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.239982000111624e-01,	9.252360129561212e-01,	2.271739226803766e+00,	1.226392541460684e+06,	2.799390992257849e+06,	-9.132424995265058e-01,	8.339117630034707e+00,	6.164521184432997e+03,	6.156182066802962e+03,	4.451603350345160e-03,	-2.514482798932701e-03,	4.451603350345160e-03,	-2.514482798932701e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.249981000111911e-01,	9.244096371704125e-01,	2.272663938225265e+00,	1.223639993595933e+06,	2.793000697265613e+06,	-6.878010964988945e-01,	8.556295275205230e+00,	6.150685370001826e+03,	6.142129074726620e+03,	4.452301597357623e-03,	-2.511611059485452e-03,	4.452301597357623e-03,	-2.511611059485452e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.259981000112199e-01,	9.239418671068341e-01,	2.273588074850132e+00,	1.220943910912845e+06,	2.786628350984975e+06,	-2.215920718657056e-01,	9.017826599202635e+00,	6.137133380526186e+03,	6.128115553926983e+03,	4.452985414537223e-03,	-2.508744112604586e-03,	4.452985414537223e-03,	-2.508744112604586e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.269981000112487e-01,	9.239834933063068e-01,	2.274511994168576e+00,	1.218272750243751e+06,	2.780287685075282e+06,	2.951259224239742e-01,	9.534960855487043e+00,	6.123706662754368e+03,	6.114171701898881e+03,	4.453662807114243e-03,	-2.505888163256584e-03,	4.453662807114243e-03,	-2.505888163256584e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.279981000112774e-01,	9.244788963574352e-01,	2.275436195210241e+00,	1.215591367722915e+06,	2.773993143232431e+06,	6.544934015726209e-01,	9.899282365146973e+00,	6.110228564352386e+03,	6.100329281987239e+03,	4.454342688293873e-03,	-2.503049765881951e-03,	4.454342688293873e-03,	-2.503049765881951e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.289981000113062e-01,	9.251913181691258e-01,	2.276361025275756e+00,	1.212875409596650e+06,	2.767754643745855e+06,	7.146511737341044e-01,	9.966564355425362e+00,	6.096576670004228e+03,	6.086610105648802e+03,	4.455031230560865e-03,	-2.500233460292785e-03,	4.455031230560865e-03,	-2.500233460292785e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.299981000113349e-01,	9.258003347060078e-01,	2.277286542838318e+00,	1.210120899471414e+06,	2.761573599122860e+06,	4.557096799029008e-01,	9.713713026962978e+00,	6.082730992176206e+03,	6.073017279149243e+03,	4.455729437748698e-03,	-2.497439959960878e-03,	4.455729437748698e-03,	-2.497439959960878e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.309981000113637e-01,	9.260315207892857e-01,	2.278212498184760e+00,	1.207345519666103e+06,	2.755442402460637e+06,	-1.397734815793505e-02,	9.246337859734922e+00,	6.068780411896005e+03,	6.059534074036270e+03,	4.456432824300017e-03,	-2.494665897840256e-03,	4.456432824300017e-03,	-2.494665897840256e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.319980000113924e-01,	9.257659090872906e-01,	2.279138345339703e+00,	1.204581464154998e+06,	2.749348146448352e+06,	-5.030110168017501e-01,	8.754648074071156e+00,	6.054886753726113e+03,	6.046132105652042e+03,	4.457133230521520e-03,	-2.491905489218041e-03,	4.457133230521520e-03,	-2.491905489218041e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.329980000114212e-01,	9.250853826400635e-01,	2.280063797165769e+00,	1.201861307317095e+06,	2.743275626360293e+06,	-8.150365344750750e-01,	8.435817291925559e+00,	6.041213754351656e+03,	6.032777937059731e+03,	4.457822405466722e-03,	-2.489151881071527e-03,	4.457822405466722e-03,	-2.489151881071527e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
4.339980000114499e-01,	9.242371924574060e-01,	2.280988459473400e+00,	1.199206338990133e+06,	2.737216545453351e+06,	-8.272665260825551e-01,	8.415105398491505e+00,	6.027868428167546e+03,	6.019453322769054e+03,	4.458494961615631e-03,	-2.486401327561483e-03,	4.458494961615631e-03,	-2.486401327561483e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
