T,V,X,P1,P2,A,F,F1,F2,Q1,Q2,QI,QS,Y,U,DT
2.032035200281609e+00,	9.081406448650431e-01,	3.845378785815792e+00,	7.744189017597965e+05,	1.765971270961333e+06,	-9.915937131133035e-04,	9.080414854937317e+00,	3.892653913108167e+03,	3.883573498253229e+03,	4.564825981907024e-03,	-1.997112717961786e-03,	4.564825981907024e-03,	-1.997112717961786e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.033035200279972e+00,	9.081396914048645e-01,	3.846286925977291e+00,	7.744189125818405e+05,	1.765971263856553e+06,	-9.120373579829533e-04,	9.080484876690662e+00,	3.892653967505692e+03,	3.883573482629001e+03,	4.564825979229645e-03,	-1.997112713944128e-03,	4.564825979229645e-03,	-1.997112713944128e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.034035100278336e+00,	9.081388271102412e-01,	3.847194974414434e+00,	7.744189265498640e+05,	1.765971255037247e+06,	-8.137888036685581e-04,	9.080574482298744e+00,	3.892654037716635e+03,	3.883573463234336e+03,	4.564825975773949e-03,	-1.997112708956931e-03,	4.564825975773949e-03,	-1.997112708956931e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.035035000276699e+00,	9.081380694605752e-01,	3.848103022039318e+00,	7.744189433240227e+05,	1.765971244688382e+06,	-6.991378486524980e-04,	9.080681556757099e+00,	3.892654122032751e+03,	3.883573440475994e+03,	4.564825971624015e-03,	-1.997112703104789e-03,	4.564825971624015e-03,	-1.997112703104789e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.036034900275063e+00,	9.081374335698295e-01,	3.849011068966351e+00,	7.744189625071322e+05,	1.765971233026400e+06,	-5.707080807244580e-04,	9.080803627617570e+00,	3.892654218457576e+03,	3.883573414829958e+03,	4.564825966878105e-03,	-1.997112696510098e-03,	4.564825966878105e-03,	-1.997112696510098e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.037034900273426e+00,	9.081369317466432e-01,	3.849919206137395e+00,	7.744189836568801e+05,	1.765971220292343e+06,	-4.313759700735886e-04,	9.080937941496359e+00,	3.892654324767802e+03,	3.883573386826306e+03,	4.564825961645647e-03,	-1.997112689309162e-03,	4.564825961645647e-03,	-1.997112689309162e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.038034800271790e+00,	9.081365734464268e-01,	3.850827252064055e+00,	7.744190062871804e+05,	1.765971206751604e+06,	-2.842630337891450e-04,	9.081081471430480e+00,	3.892654438520096e+03,	3.883573357048666e+03,	4.564825956046901e-03,	-1.997112681652058e-03,	4.564825956046901e-03,	-1.997112681652058e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.039034700270153e+00,	9.081363648001900e-01,	3.851735297706891e+00,	7.744190298916298e+05,	1.765971192680411e+06,	-1.325835008749721e-04,	9.081231064501026e+00,	3.892654557168999e+03,	3.883573326104497e+03,	4.564825950207149e-03,	-1.997112673694990e-03,	4.564825950207149e-03,	-1.997112673694990e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.040034700268517e+00,	9.081363087329412e-01,	3.852643434031016e+00,	7.744190539487831e+05,	1.765971178363280e+06,	2.038662574577188e-05,	9.081383473955157e+00,	3.892654678093438e+03,	3.883573294619483e+03,	4.564825944255398e-03,	-1.997112665598847e-03,	4.564825944255398e-03,	-1.997112665598847e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.041034600266880e+00,	9.081364048854002e-01,	3.853551479561573e+00,	7.744190779258180e+05,	1.765971164091551e+06,	1.713319912504119e-04,	9.081535380845253e+00,	3.892654798615160e+03,	3.883573263234314e+03,	4.564825938323469e-03,	-1.997112657528379e-03,	4.564825938323469e-03,	-1.997112657528379e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.042034500265244e+00,	9.081366496225542e-01,	3.854459525263029e+00,	7.744191013044490e+05,	1.765971150148240e+06,	3.170613759948537e-04,	9.081683557601536e+00,	3.892654916128974e+03,	3.883573232571373e+03,	4.564825932539584e-03,	-1.997112649643626e-03,	4.564825932539584e-03,	-1.997112649643626e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.043034400263608e+00,	9.081370361835213e-01,	3.855367571280792e+00,	7.744191235822994e+05,	1.765971136807955e+06,	4.545132727287182e-04,	9.081824875107941e+00,	3.892655028109662e+03,	3.883573203234555e+03,	4.564825927028034e-03,	-1.997112642099876e-03,	4.564825927028034e-03,	-1.997112642099876e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.044034400261971e+00,	9.081375549037309e-01,	3.856275708565802e+00,	7.744191442878316e+05,	1.765971124328432e+06,	5.808473291128990e-04,	9.081956396366422e+00,	3.892655132187017e+03,	3.883573175790651e+03,	4.564825921905475e-03,	-1.997112635042875e-03,	4.564825921905475e-03,	-1.997112635042875e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.045034300260335e+00,	9.081381932328207e-01,	3.857183755616699e+00,	7.744191629820190e+05,	1.765971112950092e+06,	6.934535470062286e-04,	9.082075385875214e+00,	3.892655226154251e+03,	3.883573150768375e+03,	4.564825917280526e-03,	-1.997112628608579e-03,	4.564825917280526e-03,	-1.997112628608579e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.046034200258698e+00,	9.081389363423278e-01,	3.858091803359576e+00,	7.744191792797243e+05,	1.765971102883632e+06,	7.900809531022901e-04,	9.082179444376379e+00,	3.892655308075451e+03,	3.883573128631075e+03,	4.564825913248466e-03,	-1.997112622916132e-03,	4.564825913248466e-03,	-1.997112622916132e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.047034100257062e+00,	9.081397672735798e-01,	3.858999851890885e+00,	7.744191928489687e+05,	1.765971094310858e+06,	8.688306148396663e-04,	9.082266503350638e+00,	3.892655376281912e+03,	3.883573109778561e+03,	4.564825909891428e-03,	-1.997112618068345e-03,	4.564825909891428e-03,	-1.997112618068345e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.048034100255425e+00,	9.081406674602559e-01,	3.859907992103300e+00,	7.744192034205059e+05,	1.765971087379231e+06,	9.282105319563527e-04,	9.082334885134514e+00,	3.892655429420253e+03,	3.883573094535118e+03,	4.564825907276025e-03,	-1.997112614148605e-03,	4.564825907276025e-03,	-1.997112614148605e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.049034000253789e+00,	9.081416167775731e-01,	3.860816042428059e+00,	7.744192107889811e+05,	1.765971082201629e+06,	9.671414956038404e-04,	9.082383309271336e+00,	3.892655466458248e+03,	3.883573083148977e+03,	4.564825905453061e-03,	-1.997112611220741e-03,	4.564825905453061e-03,	-1.997112611220741e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.050033900252152e+00,	9.081425945249989e-01,	3.861724093718009e+00,	7.744192148229487e+05,	1.765971078850185e+06,	9.850111637064174e-04,	9.082410956413696e+00,	3.892655486735181e+03,	3.883573075778767e+03,	4.564825904455056e-03,	-1.997112609325545e-03,	4.564825904455056e-03,	-1.997112609325545e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.051033900250516e+00,	9.081435796219863e-01,	3.862632236805364e+00,	7.744192154622823e+05,	1.765971077358007e+06,	9.816553065888911e-04,	9.082417451526453e+00,	3.892655489948822e+03,	3.883573072497296e+03,	4.564825904296885e-03,	-1.997112608481739e-03,	4.564825904296885e-03,	-1.997112608481739e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.052033800248879e+00,	9.081445507562499e-01,	3.863540290058172e+00,	7.744192127199786e+05,	1.765971077718504e+06,	9.573668684552672e-04,	9.082402874430954e+00,	3.892655476164501e+03,	3.883573073290070e+03,	4.564825904975331e-03,	-1.997112608685595e-03,	4.564825904975331e-03,	-1.997112608685595e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.053033700247243e+00,	9.081454874283403e-01,	3.864448344266470e+00,	7.744192066814778e+05,	1.765971079885060e+06,	9.128828277109591e-04,	9.082367757111115e+00,	3.892655445811686e+03,	3.883573078054575e+03,	4.564825906469259e-03,	-1.997112609910753e-03,	4.564825906469259e-03,	-1.997112609910753e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.054033600245607e+00,	9.081463699903182e-01,	3.865356399385881e+00,	7.744191975014744e+05,	1.765971083773205e+06,	8.493630005403929e-04,	9.082313062903722e+00,	3.892655399667956e+03,	3.883573086605053e+03,	4.564825908740396e-03,	-1.997112612109446e-03,	4.564825908740396e-03,	-1.997112612109446e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.055033600243970e+00,	9.081471802306804e-01,	3.866264546167749e+00,	7.744191853987533e+05,	1.765971089263193e+06,	7.683525721411399e-04,	9.082240154878946e+00,	3.892655338833045e+03,	3.883573098678166e+03,	4.564825911734616e-03,	-1.997112615213959e-03,	4.564825911734616e-03,	-1.997112615213959e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.056033500242334e+00,	9.081479014336312e-01,	3.867172602901875e+00,	7.744191706559405e+05,	1.765971096200575e+06,	6.717789856320877e-04,	9.082150793321944e+00,	3.892655264727587e+03,	3.883573113934265e+03,	4.564825915381995e-03,	-1.997112619136955e-03,	4.564825915381995e-03,	-1.997112619136955e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.057033400240697e+00,	9.081485192028328e-01,	3.868080660306533e+00,	7.744191536055639e+05,	1.765971104403130e+06,	5.618583948425737e-04,	9.082047050423171e+00,	3.892655179023047e+03,	3.883573131972624e+03,	4.564825919600266e-03,	-1.997112623775388e-03,	4.564825919600266e-03,	-1.997112623775388e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.058033400239061e+00,	9.081490214595516e-01,	3.868988809086934e+00,	7.744191346249654e+05,	1.765971113663983e+06,	4.410632548292881e-04,	9.081931277850344e+00,	3.892655083616155e+03,	3.883573152338304e+03,	4.564825924296073e-03,	-1.997112629012275e-03,	4.564825924296073e-03,	-1.997112629012275e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.059033300237424e+00,	9.081493985722875e-01,	3.869896867492776e+00,	7.744191141344411e+05,	1.765971123752967e+06,	3.121086878188351e-04,	9.081806094410695e+00,	3.892654980619548e+03,	3.883573174525137e+03,	4.564825929365439e-03,	-1.997112634717458e-03,	4.564825929365439e-03,	-1.997112634717458e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.060033200235788e+00,	9.081496438357143e-01,	3.870804926210224e+00,	7.744190925764987e+05,	1.765971134427271e+06,	1.778199966722127e-04,	9.081674258353814e+00,	3.892654872257512e+03,	3.883573197999158e+03,	4.564825934698884e-03,	-1.997112640753632e-03,	4.564825934698884e-03,	-1.997112640753632e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.061033100234151e+00,	9.081497533721701e-01,	3.871712985105219e+00,	7.744190704135319e+05,	1.765971145433204e+06,	4.111810351226097e-05,	9.081538651825213e+00,	3.892654760854291e+03,	3.883573222202466e+03,	4.564825940182012e-03,	-1.997112646977337e-03,	4.564825940182012e-03,	-1.997112646977337e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.062033100232515e+00,	9.081497262309083e-01,	3.872621134856590e+00,	7.744190481137349e+05,	1.765971156513635e+06,	-9.506862829589124e-05,	9.081402193680788e+00,	3.892654648763288e+03,	3.883573246569607e+03,	4.564825945698992e-03,	-1.997112653243170e-03,	4.564825945698992e-03,	-1.997112653243170e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.063033000230878e+00,	9.081495644018455e-01,	3.873529193697990e+00,	7.744190261498847e+05,	1.765971167409241e+06,	-2.278133750994726e-04,	9.081267830643355e+00,	3.892654538360936e+03,	3.883573270530293e+03,	4.564825951132859e-03,	-1.997112659404486e-03,	4.564825951132859e-03,	-1.997112659404486e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.064032900229242e+00,	9.081492727261190e-01,	3.874437252312161e+00,	7.744190049759849e+05,	1.765971177870480e+06,	-3.543337114546574e-04,	9.081138393549736e+00,	3.892654431929309e+03,	3.883573293535760e+03,	4.564825956371291e-03,	-1.997112665320175e-03,	4.564825956371291e-03,	-1.997112665320175e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.065032800227605e+00,	9.081488587601724e-01,	3.875345310572802e+00,	7.744189850265825e+05,	1.765971187658543e+06,	-4.719957584153889e-04,	9.081016591843309e+00,	3.892654331652677e+03,	3.883573315060834e+03,	4.564825961306782e-03,	-1.997112670855192e-03,	4.564825961306782e-03,	-1.997112670855192e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.066032800225969e+00,	9.081483325322711e-01,	3.876253459177320e+00,	7.744189667037709e+05,	1.765971196552239e+06,	-5.783922330699909e-04,	9.080904933089641e+00,	3.892654239552182e+03,	3.883573334619092e+03,	4.564825965839855e-03,	-1.997112675884456e-03,	4.564825965839855e-03,	-1.997112675884456e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.067032700224332e+00,	9.081477065229251e-01,	3.877161516389792e+00,	7.744189503760856e+05,	1.765971204349098e+06,	-6.713502240245361e-04,	9.080805715005226e+00,	3.892654157480285e+03,	3.883573351765280e+03,	4.564825969879331e-03,	-1.997112680293474e-03,	4.564825969879331e-03,	-1.997112680293474e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.068032600222696e+00,	9.081469950593533e-01,	3.878069572932324e+00,	7.744189363600789e+05,	1.765971210874781e+06,	-7.490384463615385e-04,	9.080720912147171e+00,	3.892654087028152e+03,	3.883573366116005e+03,	4.564825973346898e-03,	-1.997112683983658e-03,	4.564825973346898e-03,	-1.997112683983658e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.069032600221060e+00,	9.081462141075787e-01,	3.878977719541984e+00,	7.744189249205687e+05,	1.765971215983336e+06,	-8.099644763710501e-04,	9.080652176599415e+00,	3.892654029526904e+03,	3.883573377350304e+03,	4.564825976177037e-03,	-1.997112686872477e-03,	4.564825976177037e-03,	-1.997112686872477e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.070032500219423e+00,	9.081453811852542e-01,	3.879885774528635e+00,	7.744189162679212e+05,	1.765971219559054e+06,	-8.529916163286799e-04,	9.080600820236214e+00,	3.892653986033954e+03,	3.883573385213718e+03,	4.564825978317707e-03,	-1.997112688894496e-03,	4.564825978317707e-03,	-1.997112688894496e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.071032400217787e+00,	9.081445145065450e-01,	3.880793828664022e+00,	7.744189105473475e+05,	1.765971221521680e+06,	-8.773956091001622e-04,	9.080567749456350e+00,	3.892653957279215e+03,	3.883573389529759e+03,	4.564825979732979e-03,	-1.997112690004335e-03,	4.564825979732979e-03,	-1.997112690004335e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.072032300216150e+00,	9.081436328899869e-01,	3.881701881923769e+00,	7.744189078412921e+05,	1.765971221825582e+06,	-8.828498765041104e-04,	9.080553479023365e+00,	3.892653943677097e+03,	3.883573390198073e+03,	4.564825980402459e-03,	-1.997112690176187e-03,	4.564825980402459e-03,	-1.997112690176187e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.073032300214514e+00,	9.081427551899485e-01,	3.882610025116691e+00,	7.744189081672807e+05,	1.765971220460726e+06,	-8.694328046807698e-04,	9.080558119094803e+00,	3.892653945315694e+03,	3.883573387196599e+03,	4.564825980321809e-03,	-1.997112689404380e-03,	4.564825980321809e-03,	-1.997112689404380e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.074032200212877e+00,	9.081419002427090e-01,	3.883518076627521e+00,	7.744189114778019e+05,	1.765971217453240e+06,	-8.376290302365419e-04,	9.080581373396853e+00,	3.892653961956189e+03,	3.883573380582792e+03,	4.564825979502784e-03,	-1.997112687703688e-03,	4.564825979502784e-03,	-1.997112687703688e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.075032100211241e+00,	9.081410859423467e-01,	3.884426127302356e+00,	7.744189176622006e+05,	1.765971212863676e+06,	-7.883068700174078e-04,	9.080622552553450e+00,	3.892653993042367e+03,	3.883573370489813e+03,	4.564825977972762e-03,	-1.997112685108352e-03,	4.564825977972762e-03,	-1.997112685108352e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.076032000209604e+00,	9.081403292183541e-01,	3.885334177190399e+00,	7.744189265499051e+05,	1.765971206785742e+06,	-7.226990824626967e-04,	9.080680593101079e+00,	3.892654037716841e+03,	3.883573357123740e+03,	4.564825975773940e-03,	-1.997112681671363e-03,	4.564825975773940e-03,	-1.997112681671363e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.077032000207968e+00,	9.081396455335804e-01,	3.886242317171078e+00,	7.744189379158161e+05,	1.765971199343112e+06,	-6.423637359755929e-04,	9.080754091599829e+00,	3.892654094848141e+03,	3.883573340756541e+03,	4.564825972962007e-03,	-1.997112677462656e-03,	4.564825972962007e-03,	-1.997112677462656e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.078031900206331e+00,	9.081390488344216e-01,	3.887150365696556e+00,	7.744189514809299e+05,	1.765971190689560e+06,	-5.491808945699006e-04,	9.080841307449646e+00,	3.892654163033838e+03,	3.883573321726389e+03,	4.564825969605992e-03,	-1.997112672569191e-03,	4.564825969605992e-03,	-1.997112672569191e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.079031800204695e+00,	9.081385508624763e-01,	3.888058413673861e+00,	7.744189669256281e+05,	1.765971181000958e+06,	-4.452613078598233e-04,	9.080940247316903e+00,	3.892654240667358e+03,	3.883573300420041e+03,	4.564825965784967e-03,	-1.997112667090418e-03,	4.564825965784967e-03,	-1.997112667090418e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.080031800203058e+00,	9.081381611731053e-01,	3.888966552020515e+00,	7.744189838944176e+05,	1.765971170473037e+06,	-3.329178688957768e-04,	9.081048693862158e+00,	3.892654325961796e+03,	3.883573277267934e+03,	4.564825961586881e-03,	-1.997112661137022e-03,	4.564825961586881e-03,	-1.997112661137022e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.081031700201422e+00,	9.081378870273107e-01,	3.889874599220965e+00,	7.744190019979831e+05,	1.765971159320608e+06,	-2.146524944279804e-04,	9.081164217778678e+00,	3.892654416960240e+03,	3.883573252742461e+03,	4.564825957108051e-03,	-1.997112654830475e-03,	4.564825957108051e-03,	-1.997112654830475e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
2.082031600199786e+00,	9.081377330292008e-01,	3.890782646207065e+00,	7.744190208319635e+05,	1.765971147766515e+06,	-9.303382824299433e-05,	9.081284296463764e+00,	3.892654511630149e+03,	3.883573227333686e+03,	4.564825952448515e-03,	-1.997112648296793e-03,	4.564825952448515e-03,	-1.997112648296793e-03,	1.000000000000000e+00,	1.000000000000000e+00,1.000000000000000e-07
